popularity,length,elevation_gain,num_reviews,feature_lake,feature_kids,feature_paved,feature_river,feature_beach,feature_cave,feature_hot-springs,feature_views,feature_dogs,feature_wildlife,feature_dogs-leash,feature_city-walk,feature_historic-site,feature_ada,feature_dogs-no,feature_partially-paved,feature_waterfall,feature_strollers,feature_wild-flowers,feature_rails-trails,feature_forest,activity_birding,activity_skiing,activity_trail-running,activity_snowboarding,activity_snowshoeing,activity_rock-climbing,activity_backpacking,activity_bike-touring,activity_scenic-driving,activity_canoeing,activity_mountain-biking,activity_ice-climbing,activity_cross-country-skiing,activity_fishing,activity_sea-kayaking,activity_paddle-sports,activity_road-biking,activity_hiking,activity_surfing,activity_fly-fishing,activity_horseback-riding,activity_rails-trails,activity_nature-trips,activity_walking,activity_whitewater-kayaking,activity_camping,activity_off-road-driving,steepness,gain_x_length,gain_x_steepness,length_x_steepness,elevation_gain_sq,length_sq,steepness_sq,log_elevation_gain,log_length,sqrt_elevation_gain,sqrt_length,steepness_bin,route_type_out and back,route_type_point to point,gpt_rating
5.1985,321.868,2.7432,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008522748191098582,882.9482975999999,0.023379602837821627,2.7431999147725183,7.525146239999999,103599.009424,7.263723672887415e-05,1.3199408605698695,5.777243570964183,1.6562608490210713,17.940680031704485,0,True,False,1
16.6784,32347.734,370.9416,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01146731328646782,11999120.206334399,4.253703538183632,370.9415998853268,137597.67061056,1046375894.934756,0.00013149927401000138,5.918736852701733,10.384330164696504,19.25984423613026,179.8547580688373,0,False,False,3
2.5426,8529.502,366.9792,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04302469236419114,3130149.8203584002,15.789167184056973,366.97919956975306,134673.73323264,72752404.36800401,0.0018511241530332872,5.908026414832387,9.051403489867782,19.15670117739482,92.35530304211015,0,False,True,3
3.0819,12713.786,343.8144,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02704264486830072,4371182.7053184,9.29765071980789,343.81439972957355,118208.34164735998,161640354.453796,0.0007313046414730313,5.843006301258542,9.450520847199446,18.542232875249947,112.7554255900797,0,True,False,3
12.2808,2896.812,70.7136,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024410834999265277,204844.00504319998,1.726178021804045,70.71359975589165,5000.41322496,8391519.763344,0.0005958888653613547,4.272680408837714,7.971711248450585,8.409137886846665,53.82204009511345,0,True,False,1
5.0211,643.736,0.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,414396.037696,0.0,0.0,6.468840930683131,0.0,25.37195301903265,0,False,False,1
4.889,2253.076,180.7464,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08022206050651615,407235.3759264,14.499848637134969,180.74639919777937,32669.261112959997,5076351.461776,0.006435578991911137,5.202612308789673,7.720495411866248,13.444195773641502,47.46657771527246,0,False,False,2
14.3872,11265.38,516.9408,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04588755989954395,5823534.549503999,23.721151924518168,516.9407995411243,267227.79070464,126908786.54439998,0.0021056681535342337,6.249860950014088,9.32957834869232,22.73633215802408,106.13849443062587,0,True,False,3
4.919,26715.044,552.9072,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02069647348486625,14770940.1759168,11.443229204391642,552.9071997930353,305706.37181184,713693575.921936,0.0004283440147097718,6.316997163690809,10.193019562797307,23.5139788211183,163.44737379352415,0,True,False,4
9.91,3057.746,79.8576,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02611649225894992,244184.2569696,2.085600392218319,79.85759973883508,6377.236277760001,9349810.600516,0.000682071167911791,4.392689582842135,8.025760307032282,8.936307962464141,55.29688960511251,0,True,False,2
18.9298,7081.096,472.7448,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06676152947684719,3347551.3123008,31.56116590022623,472.7447993323847,223487.64592704,50141920.561216,0.004457101818087936,6.160668780083099,8.865325188072772,21.742695325097117,84.14924836265621,0,False,False,2
8.0225,10299.776,928.7256,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09016949486069455,9565665.6454656,83.74271821619546,928.725599098305,862531.24009536,106085385.650176,0.00813053780343282,6.834889488846935,9.239974511185652,30.474999589827725,101.4878120761306,0,True,False,3
22.1688,8690.436,602.8944,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06937447089032764,5239415.1979584,41.82548000274155,602.8943993062553,363481.65755136,75523677.870096,0.004812817211312917,6.403399348212407,9.070093452018405,24.553908039251105,93.22250801174575,0,True,False,3
3.3219,1931.208,36.8808,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01909726958930747,71224.4960064,0.704322580269331,36.8807998090273,1360.1934086400001,3729564.3392640003,0.00036470570576668793,3.6344443874190495,7.566418669432979,6.072956446410595,43.945511716215115,0,True,False,2
4.9377,11587.248,471.8304,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04071979814299323,5467215.8587392,19.212838645727754,471.830399592802,222623.92636416,134264316.213504,0.001658101960806115,6.158736761825212,9.35774676011001,21.721657395327824,107.6440801902269,0,False,True,3
5.0998,10138.842,877.824,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08658030168871327,8900118.839808,76.00226674959303,877.823999134197,770574.9749759999,102796117.10096401,0.007496148640508605,6.7785846501056835,9.224227695169732,29.62809477506105,100.69181694656226,0,True,False,3
5.862,24140.1,368.808,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015277815744227317,8903062.000799999,5.634580668996988,368.8079998472218,136019.340864,582744428.0099999,0.00023341165391456008,5.912983952034333,10.091671061136138,19.20437450165977,155.3708466862429,0,True,False,3
7.3647,10621.644,656.844,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06184014446177998,6976763.131536,40.619327848853416,656.8439993815986,431444.0403360001,112819321.26273601,0.0038242034670538175,6.488967821150052,9.270743228027937,25.6289679854652,103.06136036362028,0,True,False,3
3.6251,643.736,12.8016,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01988641275481855,8240.8507776,0.25457790152208515,12.801599801135874,163.88096256,414396.037696,0.00039546941225500993,2.624784527471387,6.468840930683131,3.5779323638101377,25.37195301903265,0,False,False,2
15.9909,321.868,7.9248,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024621272552062572,2550.7395264,0.19511866072058548,7.924799753787276,62.802455040000005,103599.009424,0.0006062070620829498,2.188833918451033,5.777243570964183,2.8151021295860654,17.940680031704485,0,True,False,1
12.6285,4667.086,85.9536,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018416973635332682,401152.8432096,1.583005185061931,85.95359981583027,7388.021352959999,21781691.731396,0.0003391849178845391,4.46537464304844,8.448504416544367,9.271116437624974,68.31607424318233,0,True,False,2
6.8368,5310.822,23.7744,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044765951401184315,126261.6065568,0.10642836349923164,23.77439995523405,565.22209536,28204830.315684002,2.003990404853196e-05,3.209810861961137,8.577690181558685,4.875899916938411,72.87538679142637,0,False,False,2
8.9319,8207.634,249.936,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030451650219232913,2051383.211424,7.610963649194198,249.9359996954835,62468.004096000004,67365255.877956,0.000927303001074508,5.525197926539155,9.012941806142962,15.809364313595914,90.59599328888667,0,True,False,3
0.8276,54073.824,1437.7416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026588495012561254,77744186.23587841,38.22738536095184,1437.741599734115,2067100.9083705603,2923978441.982976,0.0007069480670329947,7.2715241216176585,10.898123996077175,37.91756321284373,232.53779047716094,0,True,False,4
7.2201,482.802,0.9144,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018939440620804374,441.4741488,0.001731822450366352,0.9143999810605594,0.83612736,233097.77120400002,3.5870241102897477e-06,0.6494042576120265,6.181675732107027,0.9562426470305536,21.972755858107558,0,False,False,1
7.7781,6759.228,216.7128,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03206176795329027,1464811.2257184,6.948195506107804,216.7127996793823,46964.43768383999,45687163.155984,0.001027956964290631,5.383176763021012,8.818811896278891,14.721168431887463,82.21452426426853,0,True,False,2
8.2339,5310.822,256.9464,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04838166286051074,1364596.5939407998,12.431494098021936,256.94639951618336,66021.45247296,28204830.315684002,0.002340785301148124,5.55275181140021,8.577690181558685,16.029547716638795,72.87538679142637,0,True,False,2
3.7962,804.67,3.9624,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004924254602206438,3188.424408,0.01951186643578279,3.962399950757454,15.700613760000001,647493.8089,2.4248283387351284e-05,1.6018894946767708,6.6916742293871785,1.990577805562998,28.36670583624401,0,True,False,2
5.9579,11909.116,450.7992,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03785328815518021,5368619.9655072,17.064232017724713,450.7991996214671,203219.91872063998,141827043.901456,0.0014328714241591061,6.113237833337338,9.38514340201644,21.232032403893886,109.12889626492151,0,True,False,3
8.6072,5632.69,115.824,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020562821634844415,652400.68656,2.3816682530342197,115.82399979437179,13415.198976,31727196.636099994,0.00042282963358642557,4.7606685287381705,8.6365199238483,10.762155917844714,75.05124915682616,0,True,False,2
13.2069,6276.426,445.9224,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07104718502050819,2798798.9453424,31.68153125758906,445.9223992895282,198846.78682175998,39393523.33347601,0.0050477024993383236,6.102384977753324,8.744715302830041,21.11687476877201,79.22389790965855,0,True,False,2
11.5273,18829.278,571.8048,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030367855830495546,10766671.540934399,17.36448572958534,571.8047996963214,326960.72930304,354541710.00128394,0.0009222066677417623,6.350544995499593,9.843221385217202,23.91244027697717,137.21981635317837,0,True,False,4
0.7684,32347.734,1565.7576,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04840393455430172,50648710.3532784,75.78882839830052,1565.7575995159605,2451596.8619577596,1046375894.934756,0.002342940880337124,7.356763539898828,10.384330164696504,39.569655040194625,179.8547580688373,0,True,False,4
3.2905,12552.852,576.9864,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04596456642206523,7242824.8852128,26.520929707428298,576.9863995403543,332913.30578496,157574093.33390403,0.0021127413663684464,6.359550338983792,9.437782829736774,24.02054120955646,112.03951088790062,0,True,False,4
8.8662,2735.878,41.7576,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015262961231228285,114243.6991728,0.6373446299091382,41.75759984737038,1743.6971577599998,7485028.430884001,0.00023295798554597764,3.7555469573599503,7.9145731336957335,6.462012070555114,52.30562111284026,0,False,False,1
8.1484,4345.218,121.92,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028058431065924816,529768.97856,3.4208839155575537,121.9199997194157,14864.4864,18880919.467524,0.0007872755538812548,4.811533737262284,8.377061320626,11.041738993473809,65.91826757432267,0,True,False,2
9.1958,8368.568,360.8832,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04312365025518865,3020075.5992575996,15.562600899773296,360.88319956876353,130236.68404224,70032930.37062399,0.001859649211331832,5.891321507828735,9.032357549248303,18.996926067129912,91.47987756878558,0,True,False,3
2.8256,55039.428,768.7056,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01396645328255111,42309116.5243968,10.73609085043542,768.7055998603355,590908.29947136,3029338634.567184,0.00019506181729368266,6.646008104075713,10.915823248739782,27.72554057182655,234.6048337097938,0,True,False,4
7.9061,13679.39,797.9664,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05833347827766189,10915693.592496,46.54815566070406,797.9663994166652,636750.37552896,187125710.77209997,0.0034027946879704512,6.683318892316334,9.523718699542103,28.248299063837454,116.958924413659,0,True,False,3
2.8597,16093.4,252.984,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015719736031093657,4071372.7056,3.9768417000901977,252.98399984280266,64000.904256,258997523.56,0.0002471101008872642,5.537271272908465,9.686226664380074,15.905470756943977,126.85976509516325,0,False,False,4
5.8732,74029.64,2601.7728,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03514501488388367,192608303.745792,91.4393437804837,2601.77279964855,6769221.702819841,5480387598.5296,0.0012351720711884047,7.8643326172819155,11.212234340543636,51.007575907898236,272.08388412399586,0,False,False,4
2.4883,23496.364,776.9352,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03306618843959593,18255152.263612803,25.690285728555153,776.9351996693381,603628.30499904,552079121.220496,0.0010933728179228677,6.656643230221114,10.064643523627936,27.873557361772107,153.28523738442655,0,True,False,4
3.3281,70650.026,3567.9888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050502299878771126,252078501.4877088,180.19164034169674,3567.988799494977,12730544.07692544,4991426173.800675,0.002550482293045326,8.180037585351306,11.165507910300219,59.73264434126452,265.80072610886526,0,False,True,4
7.2318,24783.836,619.9632,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02501482013316469,15365066.274835201,15.508267937181209,619.9631997498518,384354.36935424,614238526.8748959,0.0006257412262945816,6.431271820918321,10.117987293527396,24.89906022322931,157.4288283638038,0,True,False,4
10.5667,2896.812,85.9536,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029671790818072447,248991.41992319998,2.550397239260272,85.95359970328208,7388.021352959999,8391519.763344,0.0008804151703514484,4.46537464304844,7.971711248450585,9.271116437624974,53.82204009511345,0,False,False,1
8.0252,11587.248,389.8392,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033643812548377484,4517163.4905216,13.11567696880944,389.8391996635619,151974.60185664002,134264316.213504,0.0011319061227903623,5.968296222200647,9.35774676011001,19.744346026141255,107.6440801902269,0,False,False,3
4.3565,2735.878,0.9144,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00033422542842105737,2501.6868432,0.00030561573174821483,0.9143999966577456,0.83612736,7485028.430884001,1.1170663700323935e-07,0.6494042576120265,7.9145731336957335,0.9562426470305536,52.30562111284026,0,True,False,2
6.9093,643.736,16.764,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02604173098845286,10791.590304,0.43656357829042375,16.76399973958269,281.03169599999995,414396.037696,0.000678171752874946,2.877173937429856,6.468840930683131,4.094386400915282,25.37195301903265,0,True,False,1
19.7137,5149.888,223.7232,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04344234273941037,1152149.4230016,9.719059933157654,223.72319956557658,50052.07021824,26521346.412544,0.0018872371426884008,5.414869422637642,8.54692440597839,14.95737944962285,71.76272012681794,0,True,False,2
7.1003,7724.832,187.7568,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024305615935329577,1450389.7368576,4.563544670046488,187.75679975694385,35252.61594624,59673029.428224005,0.000590762965995747,5.240459413970262,8.952324798231846,13.702437739322153,87.89102343243023,0,False,False,2
6.6573,28002.516,1318.8696,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047098253582964385,36931667.0759136,62.1164548636628,1318.8695995290175,1739417.02180416,784140902.330256,0.0022182454905652176,7.185288222821785,10.240085352702481,36.31624429921134,167.33952312588917,0,True,False,4
4.5311,17702.74,734.8728,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041511811142505725,13009262.111472001,30.50590088736438,734.8727995848818,540038.03217984,313387003.50760007,0.0017232304643310624,6.60105727770577,9.781531195676367,27.108537400604998,133.05164410859416,0,False,False,4
7.9799,18024.608,933.9072,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05181289931419707,16833311.1883776,48.3884397224037,933.907199481871,872182.65821184,324886493.553664,0.002684576535343123,6.840447273026049,9.79954869251354,30.55989528777872,134.25575592874966,0,True,False,4
6.9514,4023.35,86.868,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021590962701254022,349500.36779999995,1.8755637479325342,86.86799978409037,7546.049423999999,16187345.2225,0.00046616967036694235,4.475835688351939,8.300118686128409,9.320300424342554,63.42988254758163,0,False,False,2
5.2865,5954.558,152.7048,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025645026842218976,909289.5884784,3.9161186949356805,152.70479974354976,23318.755943040003,35456760.975364,0.0006576674017381318,5.035033879725099,8.69208018017035,12.35737836274345,77.16578257232929,0,True,False,2
5.5206,151277.96,8369.808,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05532734576435806,1266167479.83168,463.0792611972903,8369.807999446728,70053685.95686401,22885021181.761597,0.00306111518932883,9.032505694069217,11.926880828639222,91.48665476450651,388.94467472893876,0,False,True,4
2.9003,12552.852,536.7528,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427594302531732,6737778.4589856,22.951243914795423,536.7527995724057,288103.56830784,157574093.33390403,0.0018283688755759834,6.2873989750148045,9.437782829736774,23.16792610485453,112.03951088790062,0,True,False,4
2.003,27358.78,2167.7376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792337084916675,59306656.096127994,171.75788908482693,2167.7375992076627,4699086.30245376,748502843.0883999,0.006277980561342543,7.681900526099573,10.216829330768485,46.55896906075133,165.40489714636624,0,False,False,4
1.2263,20116.75,1241.7552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06172742611916566,24980078.919600002,76.65035236608978,1241.7551993827258,1541955.9767270403,404683630.5625,0.003810275135297055,7.125086129234787,9.909357788934498,35.238547075610256,141.83352918122006,0,True,False,4
11.6758,10621.644,423.9768,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039916306703636176,4503330.6338592,16.923587984026216,423.97679960083696,179756.32693824003,112819321.26273601,0.0015933115408587504,6.052034579199131,9.270743228027937,20.590696928467477,103.06136036362028,0,True,False,3
4.0378,32186.8,1166.7744,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03625009008778441,37554734.25792,42.2956771121206,1166.7743996374993,1361362.50049536,1035990094.24,0.0013140690313724855,7.062854994047245,10.379342777751006,34.1580795713108,179.40680031704483,0,False,False,4
3.9602,30255.592,1649.8824,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05453148626061209,49918168.7423808,89.9705394272257,1649.8823994546851,2722111.9338297597,915400847.2704641,0.0029736829937913253,7.409065211825339,10.317469357073822,40.61874444145215,173.94134643609036,0,True,False,4
21.7111,482.802,12.8016,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026515216869126126,6180.6380832,0.339437200271805,12.801599734847832,163.88096256,233097.77120400002,0.0007030567256167907,2.624784527471387,6.181675732107027,3.5779323638101377,21.972755858107558,0,True,False,1
6.2578,78535.792,3885.8952,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04947928964038724,305181857.1609984,192.2713341129905,3885.895199505207,15100181.505383039,6167870625.067265,0.002448200103317332,8.265365968821655,11.271322481868722,62.33694891474879,280.2423808063299,0,False,False,4
